kepid,kepoi_name,kepler_name,koi_period,koi_time0bk,duration(days),koi_ldm_coeff2,koi_ldm_coeff1,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,FeH,FeH_err1,FeH_err2,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
8958939,K07117.01,,8.2927558,135.0352,0.19933,0.2981,0.327,1,6146,151,-193,4.497,0.045,-0.045,-0.26,0.24,-0.3,0.943,0.29,-0.089,1.02,0.095,-0.129,294.00787,45.232689,15.382,15.809,15.334,15.199,15.133,14.29,13.903,13.859
8958939,K07117.02,,22.786522,153.2108,0.09154,0.2981,0.327,2,6146,151,-193,4.497,0.045,-0.045,-0.26,0.24,-0.3,0.943,0.29,-0.089,1.02,0.095,-0.129,294.00787,45.232689,15.382,15.809,15.334,15.199,15.133,14.29,13.903,13.859
9025739,K07125.01,,7.918267,134.1991,0.14492,0.2889,0.3511,1,5966,179,-214,4.418,0.087,-0.203,-0.14,0.3,-0.3,1.016,0.3,-0.129,0.985,0.132,-0.119,293.20148,45.354691,14.758,15.246,14.694,14.548,14.491,13.569,13.252,13.237
9085039,K07129.01,,64.1983721,147.98378,0.03892,0.2979,0.3237,1,6088,161,-172,4.329,0.148,-0.148,-0.46,0.3,-0.28,1.077,0.357,-0.179,0.901,0.134,-0.085,290.38025,45.445419,13.839,14.254,13.79,13.662,13.559,12.706,12.396,12.331
9099773,K07133.01,,82.78482,141.3871,0.31333,0.26,0.4133,1,5749,78,-78,4.123,0.182,-0.098,0.16,0.15,-0.15,1.48,0.245,-0.326,1.059,0.105,-0.084,295.55292,45.473431,14.909,15.447,14.886,14.679,14.587,13.626,13.283,13.173
9150870,K07136.01,,441.17369,374.0092,0.61750,0.2454,0.4317,1,5610,171,-162,4.551,0.027,-0.027,0,0.24,-0.26,0.858,0.326,-0.064,0.953,0.078,-0.094,290.30801,45.598412,15.632,16.202,15.537,15.389,15.251,14.272,13.888,13.893
9203154,K07144.01,,0.839907158,131.69426,0.04246,0.1496,0.5746,1,5120,170,-154,4.478,0.099,-0.11,0.07,0.25,-0.3,0.853,0.104,-0.104,0.797,0.088,-0.064,284.12521,45.628052,15.695,16.458,15.634,15.369,15.257,14.2,13.674,13.589
9221627,K07148.01,,1.7613778,132.989,0.05646,0.3103,0.2947,1,6544,181,-250,4.349,0.072,-0.217,-0.14,0.25,-0.3,1.207,0.411,-0.165,1.193,0.192,-0.174,293.17194,45.677391,15.02,15.388,14.966,14.863,14.798,13.971,13.708,13.557
9301564,K07157.01,,23.9830523,136.7741,0.36542,0.2713,0.3874,2,5696,169,-152,4.178,0.312,-0.168,-0.1,0.3,-0.3,1.292,0.362,-0.399,0.916,0.125,-0.091,298.80557,45.759998,13.863,14.412,13.794,13.627,13.478,12.553,12.22,12.112
9340411,K07162.01,,5.1581317,131.7314,0.32388,0.2172,0.4781,1,5155,116,-142,3.511,0.192,-0.157,-0.2,0.2,-0.25,3.355,0.668,-0.817,1.331,0.147,-0.343,291.0527,45.835129,13.031,13.756,12.983,12.721,12.567,11.614,11.079,11.004
9397900,K07169.01,,10.5113779,140.9553,0.19750,0.311,0.2914,1,6575,181,-250,4.278,0.124,-0.201,-0.22,0.25,-0.3,1.305,0.404,-0.218,1.182,0.188,-0.169,289.04196,45.977081,12.931,13.229,12.861,12.803,,11.941,11.766,11.698
9458266,K07174.01,,1.58487898,132.69772,0.07463,0.1496,0.5738,1,4201,127,-140,4.675,0.065,-0.025,-0.46,0.3,-0.3,0.566,0.049,-0.06,0.552,0.062,-0.051,288.87769,46.059139,13.742,14.907,13.681,13.243,13.022,11.85,11.247,11.129
9480398,K07179.01,,407.14656,509.257,0.96917,0.2738,0.3852,1,5845,181,-197,4.282,0.162,-0.162,0.02,0.22,-0.28,1.198,0.503,-0.22,1.001,0.197,-0.109,297.37427,46.054806,13.31,13.544,13.244,13.21,,11.535,11.211,11.156
9490342,K07180.01,,487.83894,606.1226,1.36542,0.2387,0.4424,1,5421,189,-179,3.882,0.539,-0.539,-0.22,0.34,-0.3,1.877,1.215,-0.922,0.978,0.31,-0.123,300.13855,46.061691,13.728,14.385,13.683,13.446,13.297,12.278,11.899,11.791
9513168,K07182.01,,6.853888,136.5231,0.10671,0.0163,0.7506,1,4199,146,-161,4.609,0.046,-0.018,0.44,0.05,-0.3,0.684,0.023,-0.055,0.694,0.034,-0.055,284.95761,46.14381,16.538,17.866,16.682,15.969,15.632,14.349,13.786,13.532
9588862,K07195.01,,5.89773974,133.42423,0.09346,0.3061,0.3143,1,6300,160,-211,4.371,0.079,-0.079,-0.1,0.22,-0.3,1.126,0.589,-0.128,1.082,0.255,-0.108,292.15543,46.204529,14.742,15.138,14.699,14.572,14.543,13.692,13.411,13.368
9596064,K07197.01,,1.74145041,132.0107,0.07133,0.2043,0.4966,1,5238,184,-184,4.598,0.032,-0.097,-0.1,0.3,-0.3,0.764,0.112,-0.066,0.854,0.069,-0.095,294.95062,46.242149,16.269,16.984,16.208,15.962,15.82,14.809,14.307,14.202
9596892,K07199.01,,20.2944118,148.08554,0.01488,0.2783,0.3738,1,5865,167,-197,4.518,0.034,-0.034,-0.04,0.22,-0.28,0.918,0.341,-0.078,1.012,0.11,-0.125,295.25565,46.2164,15.919,16.451,15.845,15.691,15.577,14.608,14.292,14.205
9635520,K07205.01,,2.3518268,134.352,0.24154,0.2173,0.4888,1,5445,109,-87,4.14,0.322,-0.138,0.48,0.05,-0.25,1.426,0.312,-0.469,1.024,0.074,-0.09,284.69968,46.375092,14.106,14.694,14.012,13.854,13.766,12.867,12.521,12.454
9639106,K07208.01,,3.57944367,133.46198,0.07788,0.2207,0.4705,1,5341,182,-143,4.546,0.041,-0.041,-0.14,0.34,-0.26,0.801,0.27,-0.068,0.824,0.11,-0.076,286.85812,46.311729,15.56,16.204,15.492,15.284,15.161,13.942,13.715,13.57
9640123,K07209.01,,8.2553499,135.17,0.16496,0.2326,0.4637,1,5403,86,-75,3.559,0.296,-0.111,0.26,0.15,-0.15,3.6,0.59,-1.376,1.714,0.155,-0.466,287.51071,46.38995,13.816,14.153,13.747,13.672,13.638,12.874,12.536,12.487
9651602,K07215.01,,3.90735046,133.7385,0.12067,0.2396,0.4415,1,5497,147,-164,4.577,0.032,-0.136,-0.1,0.3,-0.3,0.809,0.152,-0.065,0.907,0.073,-0.11,292.82965,46.365768,15.283,15.86,15.215,15.036,14.944,13.974,13.549,13.539
9658089,K07220.01,,1.057080807,131.69304,0.07583,0.2916,0.3447,1,6000,167,-209,4.487,0.054,-0.216,-0.16,0.3,-0.3,0.946,0.312,-0.098,1.003,0.131,-0.131,295.35825,46.343929,15.102,15.59,15.037,14.893,14.78,13.808,13.469,13.338
9674320,K07223.01,,317.062416,297.8371,0.30992,0.2337,0.4535,1,5366,160,-144,4.625,0.032,-0.104,-0.4,0.35,-0.3,0.715,0.122,-0.052,0.793,0.084,-0.084,300.34525,46.339882,14.634,15.235,14.578,14.376,14.243,13.284,12.865,12.79
9693803,K07224.01,,13.4959496,142.1992,0.08688,0.2811,0.3759,1,5962,174,-220,4.464,0.047,-0.047,0.14,0.16,-0.3,1.019,0.456,-0.095,1.102,0.212,-0.145,283.11642,46.442699,15.669,16.159,15.594,15.459,15.378,14.517,14.127,13.979
9726452,K07226.01,,42.48452259,165.1372596,0.17333,,,1,,,,,,,,,,,,,,,,297.72226,46.47583,14.824,15.227,14.755,14.651,14.56,13.733,13.488,13.429
9790965,K07231.02,,4.74701479,133.33305,0.10267,0.3127,0.2889,2,6531,173,-230,3.962,0.301,-0.301,-0.28,0.26,-0.3,1.921,0.745,-0.69,1.234,0.288,-0.225,298.91162,46.586578,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952
9811915,K07232.01,,1.96682825,132.68632,0.06854,0.2434,0.4341,1,5595,175,-195,4.581,0.042,-0.136,-0.24,0.3,-0.3,0.796,0.161,-0.069,0.89,0.09,-0.11,281.22937,46.681862,15.612,16.161,15.559,15.376,15.295,14.343,13.887,13.918
9821428,K07235.01,,299.70688,360.3939,0.64125,0.2747,0.3829,1,5606,166,-141,4.597,0.029,-0.029,-0.4,0.34,-0.28,0.76,0.254,-0.053,0.832,0.098,-0.083,287.02615,46.686291,14.713,15.226,14.661,14.493,14.414,13.503,13.072,13.017
9837013,K07236.01,,14.461834,137.2566,0.29817,0.2329,0.4554,1,5457,81,-65,4.239,0.186,-0.124,0.14,0.15,-0.1,1.196,0.199,-0.243,0.903,0.07,-0.032,294.29364,46.629501,14.75,15.322,14.684,14.505,14.382,13.454,13.048,12.934
9909965,K07252.01,,10.2170589,139.1299,0.09413,0.3058,0.3071,1,6211,169,-225,4.384,0.108,-0.201,-0.34,0.3,-0.3,1.054,0.303,-0.163,0.98,0.147,-0.107,298.54852,46.756641,14.455,14.891,14.429,14.268,14.226,13.349,13.039,12.934
9932197,K07255.01,,86.95432088,187.7282221,0.50458,,,1,,,,,,,,,,,,,,,,280.99176,46.88937,14.248,14.794,14.207,14.014,13.961,13.018,12.69,12.61
9943009,K07258.01,,2.4376438,132.1228,0.06613,0.2891,0.3589,1,5927,79,-79,4.117,0.182,-0.098,0.12,0.15,-0.15,1.53,0.264,-0.322,1.118,0.109,-0.089,287.76895,46.83194,12.66,13.062,12.624,12.487,12.466,11.603,11.319,11.299
9944201,K07259.01,,0.721522907,131.7091421,0.06050,0.1908,0.5172,1,4893,146,-146,4.634,0.06,-0.035,-0.7,0.3,-0.3,0.625,0.055,-0.05,0.614,0.066,-0.031,288.49091,46.804989,15.069,15.832,15.024,14.742,14.52,13.45,12.935,12.832
9959093,K07264.01,,19.1644498,141.3045,0.14804,0.2865,0.3671,1,5877,78,-78,3.86,0.3,-0.1,0.2,0.15,-0.15,2.234,0.314,-0.733,1.319,0.129,-0.21,295.04248,46.863991,13.314,13.687,13.279,13.154,13.115,12.256,11.953,11.901
10002049,K07270.01,,19.2532128,144.8407,0.06975,0.2889,0.3511,1,6060,162,-198,4.495,0.05,-0.2,-0.14,0.25,-0.35,0.953,0.277,-0.092,1.036,0.13,-0.143,287.46475,46.96841,15.362,15.81,15.31,15.169,15.104,14.239,13.887,13.804
10019854,K07272.01,,14.1011023,133.4744,0.18804,0.3103,0.2947,1,6534,158,-225,4.365,0.067,-0.202,-0.06,0.25,-0.3,1.199,0.373,-0.133,1.219,0.176,-0.176,295.08221,46.941711,15.105,15.467,15.051,14.95,14.888,14.023,13.749,13.702
10053138,K07279.01,,11.7728146,138.78586,0.17217,0.2291,0.4603,1,5410,81,-72,4.333,0.154,-0.126,0.12,0.15,-0.1,1.056,0.191,-0.173,0.875,0.063,-0.036,280.71948,47.07222,13.717,14.206,13.663,13.507,13.423,12.461,12.162,12.108
10066755,K07281.01,,2.46506501,132.8845,0.25908,0.3216,0.2615,1,6881,199,-296,4.101,0.186,-0.186,-0.24,0.26,-0.34,1.714,0.871,-0.456,1.356,0.271,-0.278,288.21976,47.041279,12.446,12.641,12.381,12.349,12.354,11.567,11.38,11.309
10070479,K07282.01,,1.758599866,131.7968,0.01137,0.1037,0.6349,1,4744,150,-125,4.606,0.027,-0.027,0.1,0.24,-0.3,0.725,0.065,-0.051,0.772,0.054,-0.069,289.96161,47.08036,15.59,16.492,15.501,15.204,14.997,13.93,13.368,13.215
10089123,K07283.01,,134.413808,227.9768,0.57946,0.2788,0.3888,1,6013,162,-252,4.37,0.083,-0.083,0.44,0.04,-0.37,1.187,0.597,-0.166,1.206,0.203,-0.19,296.89828,47.081059,14.262,14.738,14.166,14.058,14.02,13.134,12.828,12.744
10163067,K07291.01,,25.9136674,131.8232,0.43742,0.3023,0.3153,1,6167,189,-170,3.804,0.293,-0.098,-0.2,0.3,-0.25,2.346,0.421,-0.842,1.279,0.235,-0.259,298.9006,47.107769,12.556,12.975,12.525,12.377,12.35,11.465,11.175,11.111
10264293,K07301.01,,20.9525604,146.3809,0.16608,0.153,0.5684,1,4885,146,-131,4.61,0.028,-0.056,-0.04,0.3,-0.3,0.72,0.068,-0.056,0.773,0.061,-0.075,287.47986,47.360161,15.645,16.463,15.559,15.294,15.072,14.054,13.499,13.417
10290021,K07305.01,,3.72920972,131.9326,0.20883,0.3027,0.3175,1,6215,56,-56,3.955,0.014,-0.014,-0.2,0.3,-0.3,2.05,0.06,-0.07,1.37,0.13,-0.11,297.47162,47.39994,9.976,10.301,9.924,9.836,9.823,8.948,8.742,8.682
10388451,K07319.01,,17.1677675,142.9943,0.12396,0.2779,0.4524,1,3761,50,-50,4.724,0.06,-0.06,0,0.1,-0.1,0.526,0.05,-0.05,0.535,0.05,-0.05,283.84756,47.515659,15.929,17.385,16.119,15.305,14.911,13.684,13.043,12.874
10396708,K07320.01,,8.50207749,132.36121,0.12738,0.1646,0.5508,1,4889,146,-131,4.57,0.066,-0.044,-0.24,0.3,-0.3,0.715,0.062,-0.069,0.693,0.088,-0.047,288.29715,47.56004,14.755,15.561,14.709,14.409,14.251,13.188,12.687,12.573
10450504,K07327.01,,17.9908273,141.92539,0.05983,0.1611,0.5575,1,4918,148,-133,4.546,0.072,-0.039,-0.1,0.3,-0.3,0.752,0.057,-0.076,0.727,0.09,-0.055,282.15787,47.686531,15.864,16.675,15.792,15.516,15.332,14.19,13.683,13.646
10464199,K07330.01,,198.11309,175.3243,0.64958,0.2981,0.3305,1,6163,182,-228,4.144,0.226,-0.226,-0.04,0.24,-0.3,1.486,0.81,-0.396,1.122,0.308,-0.159,289.32047,47.632446,11.909,13.218,12.168,,,11.204,10.931,10.905
10546063,K07339.01,,10.6982275,140.6793,0.13325,0.3029,0.3239,1,6277,174,-239,4.417,0.06,-0.18,-0.02,0.25,-0.3,1.097,0.313,-0.134,1.148,0.145,-0.159,296.02774,47.753551,15.833,16.266,15.783,15.647,15.6,14.709,14.387,14.383
10586619,K07345.01,,377.501257,278.8375,0.49917,0.2602,0.4096,1,5751,78,-78,4.508,0.021,-0.119,0.14,0.15,-0.15,0.94,0.138,-0.043,1.038,0.05,-0.068,285.6409,47.81105,15.044,15.473,14.989,14.861,14.827,13.932,13.589,13.529
10659624,K07354.01,,43.2675604,136.4574,0.34713,0.26,0.4133,1,5747,77,-77,4.018,0.262,-0.087,0.2,0.15,-0.15,1.729,0.265,-0.492,1.135,0.119,-0.119,289.36646,47.923851,13.468,13.883,13.4,13.29,13.244,12.419,12.135,12.091
10665228,K07358.01,,11.3251153,137.2423,0.08858,0.2337,0.4535,1,5334,186,-167,4.574,0.063,-0.077,-0.5,0.3,-0.3,0.727,0.102,-0.068,0.723,0.094,-0.054,291.70639,47.908581,15.995,16.653,15.994,15.714,15.543,14.566,14.071,14.067
10665749,K07359.01,,4.237447181,135.17679,0.01580,0.2916,0.3447,1,5993,180,-198,4.425,0.101,-0.203,-0.24,0.3,-0.3,0.993,0.298,-0.128,0.958,0.131,-0.105,291.90216,47.96207,15.504,16,15.454,15.291,15.176,14.267,13.944,13.821
10670112,K07360.01,,4.0953585,135.7884,1.84792,0.3123,0.2693,1,6839,172,-253,4.094,0.202,-0.202,-0.32,0.22,-0.32,1.7,0.794,-0.47,1.313,0.258,-0.258,293.66928,47.906689,13.543,13.767,13.468,13.385,13.398,12.533,12.333,12.267
10680424,K07361.01,,0.92623983,131.7203,0.05279,0.0966,0.6414,1,4494,161,-161,4.692,0.032,-0.052,-0.44,0.3,-0.3,0.591,0.062,-0.047,0.632,0.06,-0.06,297.20752,47.972099,16.28,17.327,16.189,15.831,15.579,14.553,13.957,13.772
10736489,K07368.01,,6.842939,137.0596,0.11667,,,1,,,,,,,,,,,,,,,,293.94763,48.065254,12.92,13.649,12.873,12.609,,11.296,10.884,10.794
10751908,K07370.01,,4.48538145,135.29081,0.09571,0.3073,0.3268,1,5654,165,-156,4.607,0.031,-0.031,-0.56,0.32,-0.28,0.737,0.196,-0.051,0.801,0.091,-0.076,298.60785,48.016022,15.457,15.982,15.416,15.232,15.127,14.198,13.802,13.696
10812541,K07375.01,,4.84847245,131.90954,0.03642,0.0443,0.7181,4,4137,136,-148,4.625,0.053,-0.018,0.16,0.25,-0.3,0.647,0.031,-0.058,0.643,0.045,-0.056,297.30438,48.195271,14.849,16.154,14.891,14.289,13.934,12.716,12.043,11.894
10815677,K07376.01,,1.284241817,132.65223,0.08188,0.2622,0.4035,1,5849,157,-192,4.517,0.046,-0.184,-0.02,0.25,-0.3,0.919,0.26,-0.087,1.014,0.116,-0.127,298.17337,48.173611,15.674,16.218,15.626,15.441,15.383,14.459,14.065,14.149
10843431,K07378.01,,8.7396758,136.5829,0.16108,0.0775,0.666,1,4406,154,-170,4.643,0.044,-0.032,-0.24,0.3,-0.3,0.628,0.051,-0.056,0.632,0.063,-0.057,282.37042,48.259289,16.324,17.453,16.285,15.84,15.577,14.536,13.911,13.882
10843431,K07378.02,,56.391062,167.579,0.23750,0.0775,0.666,2,4406,154,-170,4.643,0.044,-0.032,-0.24,0.3,-0.3,0.628,0.051,-0.056,0.632,0.063,-0.057,282.37042,48.259289,16.324,17.453,16.285,15.84,15.577,14.536,13.911,13.882
10848097,K07380.01,,15.9474242,137.49449,0.04696,0.2441,0.4337,1,5472,176,-146,4.44,0.116,-0.116,-0.3,0.37,-0.24,0.877,0.421,-0.117,0.772,0.151,-0.053,285.35583,48.221489,14.801,15.397,14.767,14.546,14.474,13.469,13.059,13.028
10866969,K07383.01,,50.0122,153.9789,0.14275,0.233,0.4527,1,5357,181,-147,4.503,0.074,-0.074,-0.26,0.36,-0.26,0.814,0.303,-0.086,0.772,0.141,-0.059,294.20096,48.250061,15.174,15.823,15.137,14.896,14.806,13.742,13.309,13.224
10932270,K07389.01,,27.5837778,142.9808,0.06317,0.1979,0.5083,1,5092,83,-161,2.945,0.028,-0.028,-0.22,0.26,-0.32,7.913,0.492,-1.936,2.012,0.14,-0.86,296.84967,48.323318,12.148,12.911,12.097,11.821,11.664,10.56,10.083,9.956
11019739,K07400.01,,4.15736472,132.85855,0.09238,0.2043,0.4966,1,5183,154,-154,4.558,0.045,-0.078,-0.08,0.3,-0.3,0.782,0.098,-0.072,0.806,0.082,-0.074,286.40033,48.521961,15.517,16.224,15.467,15.214,15.098,14.109,13.644,13.571
11068630,K07404.01,,1.817079849,131.90509,0.03704,0.2555,0.4191,1,5808,162,-223,4.503,0.039,-0.221,0.21,0.2,-0.3,0.963,0.309,-0.096,1.077,0.112,-0.15,282.55869,48.63097,15.591,16.116,15.483,15.366,15.257,14.389,14.079,13.982
11092783,K07408.01,,5.15998178,132.69545,0.13983,0.2238,0.5081,1,3900,46,-50,4.727,0.017,-0.022,-0.1,0.1,-0.1,0.534,0.024,-0.021,0.555,0.02,-0.025,295.83051,48.602261,15.949,17.356,16.011,15.346,15.029,13.765,13.053,12.94
11182260,K07415.01,,1.291964282,132.63733,0.07658,0.1908,0.5172,1,4995,134,-149,4.624,0.07,-0.04,-0.72,0.3,-0.3,0.638,0.06,-0.06,0.625,0.066,-0.031,287.26074,48.846512,13.238,13.926,13.192,12.944,12.786,11.795,11.328,11.209
11187972,K07416.01,,37.4646974,138.6533,0.20642,0.3023,0.3153,1,6266,197,-241,4.209,0.214,-0.175,-0.22,0.25,-0.3,1.342,0.384,-0.314,1.06,0.181,-0.131,290.478,48.854645,12.052,12.964,12.165,,,11.113,10.87,10.827
11241560,K07426.01,,6.96197304,135.55021,0.11692,0.1496,0.5746,1,5008,151,-151,4.506,0.093,-0.085,0.06,0.25,-0.3,0.814,0.079,-0.087,0.775,0.085,-0.057,290.43677,48.983452,15.352,16.165,15.3,15.004,14.876,13.795,13.317,13.229
11244571,K07427.01,,7.8935324,133.8053,0.14350,0.3058,0.3071,1,6306,170,-207,4.346,0.108,-0.186,-0.36,0.3,-0.3,1.109,0.327,-0.176,0.991,0.159,-0.106,292.08185,48.96711,13.954,14.327,13.915,13.794,13.758,12.879,12.592,12.589
11282568,K07430.01,,1.320499473,132.61488,0.04933,0.217,0.4875,1,5172,113,-296,2.693,0.252,-0.147,0.07,0.1,-0.55,13.454,2.835,-7.088,3.257,0.222,-1.999,282.93994,49.050289,11.466,12.164,11.402,11.168,11.024,9.914,9.428,9.323
11286311,K07432.01,,13.1538409,143.31,0.48167,0.2327,0.4526,1,5443,164,-164,4.36,0.175,-0.214,0,0.3,-0.25,1.008,0.3,-0.175,0.848,0.11,-0.064,285.63681,49.009109,15.007,15.636,14.953,14.737,14.639,13.656,13.232,13.084
11288492,K07434.01,,5.704593,134.40102,0.04788,0.2327,0.4526,1,5523,149,-166,4.566,0.034,-0.145,-0.02,0.25,-0.3,0.832,0.176,-0.07,0.933,0.074,-0.111,287.04843,49.02861,14.572,15.115,14.483,14.339,14.231,13.271,12.89,12.815
11288772,K07435.01,,1.36752316,131.77163,0.05033,0.2602,0.4096,1,5836,78,-78,4.417,0.063,-0.117,0.14,0.15,-0.15,1.048,0.166,-0.083,1.044,0.069,-0.063,287.22009,49.053501,13.861,14.211,13.807,13.71,13.646,12.819,12.498,12.42
11296724,K07437.01,,1.9997244,131.93045,0.08233,0.2676,0.3928,1,5838,146,-175,4.529,0.042,-0.178,-0.08,0.25,-0.3,0.897,0.216,-0.093,0.992,0.104,-0.127,291.72018,49.084541,15.512,16.014,15.455,15.297,15.221,14.312,14.003,14.014
11411639,K07445.01,,6.933574,134.558,0.10125,0.2434,0.4341,1,5510,149,-166,4.584,0.034,-0.127,-0.18,0.3,-0.3,0.793,0.152,-0.065,0.888,0.074,-0.111,295.92404,49.220188,15.804,16.407,15.757,15.545,15.455,14.499,14.069,13.89
11495989,K07449.01,,1.322475635,132.66777,0.22113,0.2703,0.4183,1,4668,133,-132,4.7,0.053,-0.053,-1.08,0.28,-0.3,0.548,0.036,-0.039,0.548,0.037,-0.023,285.37671,49.461712,14.335,15.155,14.311,13.983,13.785,12.734,12.147,12.089
11551652,K07455.01,,3.773744,131.8309,0.63333,0.2455,0.3563,2,7302,232,-309,3.965,0.248,-0.248,-0.5,0.24,-0.32,2.069,0.699,-0.684,1.44,0.248,-0.327,287.57501,49.551167,11.419,11.635,11.396,,,10.771,10.687,10.639
11602794,K07460.01,,5.70509519,136.20183,0.06583,0.2327,0.4526,1,5455,180,-164,4.448,0.104,-0.169,0.04,0.25,-0.3,0.927,0.217,-0.117,0.88,0.099,-0.082,287.31912,49.65699,15.597,16.226,15.517,15.328,15.217,14.213,13.791,13.783
11650543,K07467.01,,7.20558084,138.3055,0.12488,0.2902,0.3487,1,6002,188,-210,4.025,0.308,-0.308,-0.06,0.26,-0.3,1.693,0.718,-0.578,1.107,0.295,-0.176,284.95026,49.747147,13.553,13.973,13.493,13.372,,12.356,12.057,12.001
11671646,K07470.01,,392.50115,498.8298,0.41167,0.1569,0.5711,1,5128,193,-167,4.388,0.143,-0.143,0.46,0.1,-0.26,0.988,1.047,-0.158,0.87,0.117,-0.051,296.53479,49.785851,13.87,14.64,13.781,13.541,13.444,12.434,11.959,11.885
11672354,K07471.01,,5.29655591,131.8704,0.16375,0.3024,0.3288,1,6268,173,-260,4.429,0.054,-0.216,0.07,0.25,-0.3,1.1,0.365,-0.122,1.188,0.158,-0.158,296.82037,49.75045,15.591,16.05,15.538,15.395,15.346,14.438,14.195,13.99
11773625,K07479.01,,7.1969168,133.4145,0.18854,0.2329,0.4554,1,5530,82,-66,4.045,0.217,-0.093,0.12,0.15,-0.1,1.575,0.259,-0.389,1.004,0.084,-0.076,296.73917,49.978352,13.44,13.922,13.372,13.234,13.168,12.223,11.877,11.803
11825996,K07483.01,,16.9163386,132.8922,0.10504,0.2769,0.3766,1,5628,169,-136,4.513,0.069,-0.069,-0.48,0.34,-0.26,0.81,0.364,-0.083,0.779,0.122,-0.056,297.34726,50.04744,13.132,13.631,13.097,12.919,12.848,11.897,11.589,11.56
11854636,K07484.01,,37.0200232,131.8379,0.05921,0.2622,0.4035,1,5685,152,-169,4.537,0.044,-0.176,0.04,0.25,-0.3,0.886,0.233,-0.078,0.987,0.094,-0.115,286.10281,50.126541,15.424,15.967,15.355,15.191,15.091,14.17,13.856,13.778
11904704,K07489.01,,0.565713361,131.66357,0.03975,0.186,0.5256,1,5220,157,-157,4.48,0.086,-0.105,0.16,0.25,-0.3,0.881,0.125,-0.094,0.855,0.077,-0.07,286.03839,50.294441,14.722,15.417,14.651,14.424,14.307,13.351,12.882,12.858
12016243,K07506.01,,11.8436119,138.0037,0.25183,0.2868,0.3588,1,6077,181,-217,4.471,0.056,-0.224,-0.04,0.25,-0.3,0.999,0.333,-0.111,1.077,0.145,-0.145,293.49564,50.48064,15.193,15.668,15.146,14.989,14.937,14.036,13.632,13.609
12067960,K07510.01,,5.60682001,135.84466,0.11308,0.2676,0.3928,1,5699,152,-169,4.553,0.04,-0.16,-0.1,0.3,-0.3,0.853,0.193,-0.069,0.95,0.094,-0.115,294.73962,50.566841,15.289,15.808,15.23,15.067,15.013,14.116,13.689,13.593
12304728,K07520.01,,3.14735789,133.3871,0.15179,0.1993,0.5114,1,5189,72,-124,3.352,0.262,-0.087,0.21,0.15,-0.25,4.93,0.63,-1.889,1.992,0.159,-0.634,289.82199,51.063492,14.386,14.757,14.349,14.227,14.19,13.328,12.998,12.916
12454800,K07534.01,,23.3787733,143.2743,0.28167,0.3024,0.3248,1,6210,156,-194,4.424,0.056,-0.056,-0.1,0.2,-0.32,1.054,0.539,-0.102,1.07,0.24,-0.12,288.29788,51.326519,13.853,14.233,13.789,13.69,13.653,12.746,12.472,12.422
12458817,K07535.01,,15.09984259,140.82,0.00925,0.2602,0.4179,1,5191,166,-142,4.615,0.059,-0.059,-0.84,0.34,-0.28,0.65,0.094,-0.052,0.635,0.08,-0.027,290.54504,51.32362,15.37,16.026,15.348,15.089,14.932,13.921,13.403,13.409
12519942,K07539.01,,15.3416245,134.98686,0.08858,0.1634,0.5539,1,5061,167,-134,4.504,0.074,-0.074,0,0.3,-0.26,0.814,0.223,-0.079,0.771,0.119,-0.059,296.28311,51.404362,14.813,15.565,14.75,14.49,14.363,13.355,12.829,12.806
12555616,K07540.01,,21.980467,150.728,0.19917,0.2434,0.4341,1,5573,149,-149,4.418,0.139,-0.186,-0.18,0.3,-0.3,0.936,0.239,-0.147,0.837,0.12,-0.065,289.82422,51.552029,13.852,14.398,13.797,13.618,13.539,12.613,12.234,12.178
3965201,K07546.01,,44.113873,164.8337,0.16483,0.2862,0.2926,4,7854,227,-311,3.669,0.258,-0.258,-0.12,0.26,-0.34,3.462,0.624,-1.141,2.039,0.286,-0.392,294.31064,39.049702,12.667,12.788,12.626,12.61,12.608,11.874,11.768,11.708
4862924,K07554.01,,482.62011,314.0653,0.53583,0.3047,0.311,1,6315,167,-217,4.389,0.071,-0.071,-0.16,0.23,-0.3,1.095,0.558,-0.117,1.066,0.245,-0.107,298.27673,39.903851,14.519,14.93,14.472,14.343,14.263,13.438,13.156,13.087
5271090,K07558.01,,10.1551587,139.292,0.07508,0.2209,0.4713,1,5275,185,-144,4.505,0.083,-0.083,-0.3,0.37,-0.26,0.796,0.358,-0.088,0.739,0.155,-0.052,290.56674,40.449902,15.413,16.091,15.358,15.122,14.985,13.937,13.419,13.391
5444276,K07559.01,,0.708965461,132.20988,0.16442,0.3115,0.2916,1,6528,155,-217,4.384,0.063,-0.063,-0.16,0.22,-0.32,1.155,0.613,-0.131,1.177,0.252,-0.168,290.48553,40.630699,12.798,13.068,12.736,12.683,12.696,11.881,11.639,11.593
5878506,K07562.01,,11.76872507,137.1077498,0.04625,,,1,,,,,,,,,,,,,,,,292.5253,41.197231,15.327,16.476,15.263,14.835,14.594,13.444,12.813,12.698
